Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b4462	ygaQ	pseudo	14	-0.98	1.39e-01	7.82e-02	0.56	-1.76
b4670	yjeV	CDS	20	-0.98	1.98e-01	1.19e-01	0.63	-1.56
b0848	ybjM	CDS	296	-0.99	6.00e-02	2.88e-02	0.45	-2.19
b3663	yicN	CDS	232	-0.99	7.15e-05	1.34e-05	0.23	-4.35
b3764	maoP	CDS	3977	-0.99	2.70e-01	1.75e-01	0.73	-1.35
b4414	tff	ncRNA	1679	-0.99	4.57e-02	2.08e-02	0.43	-2.31
b4713	agrB	ncRNA	35	-0.99	1.14e-01	6.15e-02	0.53	-1.87
b0190	yaeQ	CDS	493	-1	1.38e-08	1.30e-09	0.16	-6.07
b0577	ybdG	CDS	949	-1	2.36e-06	3.32e-07	0.2	-5.1
b0814	ompX	CDS	35989	-1	3.78e-04	8.62e-05	0.25	-3.93
b1070	flgN	CDS	117	-1	5.44e-04	1.30e-04	0.26	-3.83
b2037	rfbX	CDS	2987	-1	1.99e-04	4.23e-05	0.24	-4.09
b2110	yehC	CDS	10	-1	3.83e-01	2.70e-01	0.9	-1.1
b2170	setB	CDS	105	-1	8.44e-02	4.28e-02	0.49	-2.03
b2251	nudI	CDS	191	-1	6.75e-04	1.64e-04	0.27	-3.77
b2380	ypdA	CDS	619	-1	4.95e-07	6.03e-08	0.19	-5.42
b2508	guaB	CDS	11527	-1	2.13e-01	1.30e-01	0.66	-1.51
b3872	yihL	CDS	127	-1	1.30e-01	7.24e-02	0.55	-1.8
b4017	arpA	CDS	36	-1	1.61e-01	9.33e-02	0.6	-1.68
b0689	ybfP	CDS	115	-1.01	2.34e-02	9.44e-03	0.39	-2.6
b2181	yejG	CDS	1546	-1.01	7.38e-02	3.67e-02	0.49	-2.09
b2325	yfcL	CDS	1176	-1.01	4.34e-08	4.41e-09	0.17	-5.87
b2400	gltX	CDS	9816	-1.01	1.65e-02	6.31e-03	0.37	-2.73
b2558	mltF	CDS	334	-1.01	5.87e-05	1.06e-05	0.23	-4.4
b3183	obgE	CDS	4163	-1.01	8.33e-04	2.09e-04	0.27	-3.71
b3296	rpsD	CDS	73583	-1.01	3.61e-02	1.57e-02	0.42	-2.41
b3482	rhsB	CDS	215	-1.01	1.14e-03	3.01e-04	0.28	-3.61
b3641	slmA	CDS	1458	-1.01	1.18e-02	4.27e-03	0.35	-2.86
b3648	gmk	CDS	3018	-1.01	5.59e-07	6.86e-08	0.19	-5.39
b4317	fimD	CDS	819	-1.01	9.66e-03	3.41e-03	0.34	-2.93
b4318	fimF	CDS	160	-1.01	5.29e-03	1.72e-03	0.32	-3.13
b4349	hsdM	CDS	1582	-1.01	2.63e-06	3.72e-07	0.2	-5.08
b0035	caiE	CDS	34	-1.02	7.20e-02	3.56e-02	0.49	-2.1
b0264	insB-2	CDS	110	-1.02	2.28e-02	9.16e-03	0.39	-2.61
b0436	tig	CDS	36306	-1.02	2.15e-02	8.55e-03	0.39	-2.63
b0635	mrdA	CDS	2754	-1.02	4.56e-07	5.52e-08	0.19	-5.43
b0807	rlmF	CDS	935	-1.02	1.83e-04	3.83e-05	0.25	-4.12
b0950	pqiA	CDS	882	-1.02	8.21e-05	1.57e-05	0.24	-4.32
b1014	putA	CDS	2890	-1.02	4.45e-02	2.01e-02	0.44	-2.32
b1062	pyrC	CDS	5543	-1.02	2.26e-01	1.40e-01	0.69	-1.48
b1063	yceB	CDS	795	-1.02	1.58e-04	3.24e-05	0.24	-4.16
b1139	lit	CDS	431	-1.02	1.32e-02	4.84e-03	0.36	-2.82
b1746	astD	CDS	252	-1.02	2.35e-01	1.46e-01	0.7	-1.45
b2605	yfiB	CDS	391	-1.02	2.11e-03	6.09e-04	0.3	-3.43
b2777	queE	CDS	759	-1.02	1.73e-05	2.78e-06	0.22	-4.69
b2817	amiC	CDS	1537	-1.02	7.65e-09	6.93e-10	0.17	-6.17
b3051	yqiK	CDS	46	-1.02	8.29e-02	4.20e-02	0.5	-2.03
b3229	sspA	CDS	7079	-1.02	2.51e-15	9.75e-17	0.12	-8.31
b4030	psiE	CDS	76	-1.02	1.86e-01	1.11e-01	0.64	-1.6
b0009	mog	CDS	873	-1.03	6.13e-05	1.12e-05	0.24	-4.39
b1344	ttcA	CDS	1733	-1.03	1.11e-04	2.19e-05	0.24	-4.24
b1782	mipA	CDS	5874	-1.03	4.87e-03	1.57e-03	0.32	-3.16
b2230	yfaA	CDS	115	-1.03	2.00e-04	4.24e-05	0.25	-4.09
b2262	menB	CDS	2346	-1.03	8.90e-03	3.11e-03	0.35	-2.96
b2350	yfdG	CDS	781	-1.03	1.25e-04	2.50e-05	0.24	-4.21
b2684	mprA	CDS	3023	-1.03	5.52e-03	1.81e-03	0.33	-3.12
b3164	pnp	CDS	27709	-1.03	5.08e-05	9.13e-06	0.23	-4.44
b3408	feoA	CDS	2360	-1.03	2.60e-01	1.66e-01	0.75	-1.38
b3461	rpoH	CDS	5823	-1.03	2.55e-02	1.05e-02	0.4	-2.56
b4158	yjeO	CDS	47	-1.03	1.89e-02	7.39e-03	0.38	-2.68
b4576	insB-7	pseudo	101	-1.03	1.48e-01	8.38e-02	0.6	-1.73
b0130	yadE	CDS	329	-1.04	1.11e-03	2.89e-04	0.29	-3.62
b0275	insA-3	CDS	63	-1.04	1.82e-03	5.12e-04	0.3	-3.47
b0544	ybcK	CDS	29	-1.04	8.48e-02	4.31e-02	0.52	-2.02
b1888	cheA	CDS	81	-1.04	4.20e-04	9.72e-05	0.27	-3.9
b3184	yhbE	CDS	2633	-1.04	6.96e-04	1.70e-04	0.28	-3.76
b3295	rpoA	CDS	102281	-1.04	2.80e-02	1.17e-02	0.41	-2.52
b3340	fusA	CDS	177177	-1.04	2.37e-02	9.61e-03	0.4	-2.59
b3784	rfe	CDS	3151	-1.04	2.03e-08	1.96e-09	0.17	-6
b4736	yliM	CDS	946	-1.04	3.79e-02	1.67e-02	0.43	-2.39
b0402	proY	CDS	1395	-1.05	1.15e-09	8.96e-11	0.16	-6.48
b0576	pheP	CDS	1403	-1.05	1.22e-03	3.22e-04	0.29	-3.6
b0636	rlmH	CDS	2147	-1.05	3.24e-04	7.29e-05	0.26	-3.97
b1253	yciA	CDS	567	-1.05	1.22e-02	4.43e-03	0.37	-2.85
b1914	uvrY	CDS	2401	-1.05	2.08e-06	2.87e-07	0.2	-5.13
b2028	ugd	CDS	464	-1.05	1.90e-04	4.00e-05	0.26	-4.11
b2499	purM	CDS	9197	-1.05	2.68e-01	1.74e-01	0.78	-1.36
b3827	bioP	CDS	695	-1.05	6.32e-05	1.16e-05	0.24	-4.38
b0634	mrdB	CDS	1711	-1.06	2.39e-08	2.33e-09	0.18	-5.97
b1605	ydgI	CDS	518	-1.06	2.46e-02	1.00e-02	0.41	-2.57
b2431	yfeX	CDS	2939	-1.06	2.32e-04	5.05e-05	0.26	-4.05
b2557	purL	CDS	21256	-1.06	2.40e-01	1.51e-01	0.74	-1.44
b3321	rpsJ	CDS	40012	-1.06	2.96e-03	8.92e-04	0.32	-3.32
b3618	htrL	CDS	835	-1.06	1.79e-03	5.03e-04	0.31	-3.48
b3786	wecB	CDS	1980	-1.06	1.94e-08	1.86e-09	0.18	-6.01
b0012	mbiA	CDS	5	-1.07	3.77e-01	2.65e-01	0.96	-1.11
b1022	pgaC	CDS	69	-1.07	5.80e-03	1.91e-03	0.35	-3.1
b3546	eptB	CDS	788	-1.07	1.18e-01	6.41e-02	0.58	-1.85
b3972	murB	CDS	1595	-1.07	1.29e-07	1.44e-08	0.19	-5.67
b4372	holD	CDS	535	-1.07	2.07e-04	4.44e-05	0.26	-4.08
b4429	sokB	ncRNA	109	-1.07	3.53e-02	1.53e-02	0.44	-2.43
b4449	sraG	ncRNA	25	-1.07	1.91e-01	1.14e-01	0.68	-1.58
b1530	marR	CDS	150	-1.08	3.29e-05	5.53e-06	0.24	-4.54
b1601	tqsA	CDS	112	-1.08	1.73e-03	4.85e-04	0.31	-3.49
b3299	rpmJ	CDS	21222	-1.08	8.92e-03	3.12e-03	0.37	-2.96
b3686	ibpB	CDS	63	-1.08	1.14e-02	4.11e-03	0.38	-2.87
b3865	yihA	CDS	1887	-1.08	6.45e-04	1.57e-04	0.29	-3.78
b3917	sbp	CDS	770	-1.08	7.82e-02	3.93e-02	0.53	-2.06
b4727	yacM	CDS	1	-1.08	8.68e-01	8.08e-01	4.46	-0.24
b0699	ybfA	CDS	642	-1.09	5.11e-02	2.39e-02	0.48	-2.26
b1086	rluC	CDS	2430	-1.09	2.35e-04	5.13e-05	0.27	-4.05
b4102	phnF	CDS	2	-1.09	7.37e-01	6.41e-01	2.34	-0.47
b0503	selU	CDS	345	-1.1	6.71e-05	1.24e-05	0.25	-4.37
b1036	ycdZ	CDS	1275	-1.1	1.62e-02	6.18e-03	0.4	-2.74
b1125	potB	CDS	994	-1.1	4.06e-05	7.00e-06	0.24	-4.49
b1137	ymfD	CDS	417	-1.1	3.18e-02	1.36e-02	0.45	-2.47
b1160	iraM	CDS	31	-1.1	4.24e-01	3.08e-01	1.08	-1.02
b2035	wbbH	CDS	2380	-1.1	5.36e-08	5.51e-09	0.19	-5.83
b2631	rnlB	CDS	1087	-1.1	4.21e-03	1.32e-03	0.34	-3.21
b4053	alr	CDS	1974	-1.1	3.88e-18	1.18e-19	0.12	-9.07
b4133	cadC	CDS	181	-1.1	2.37e-03	6.92e-04	0.33	-3.39
b4166	queG	CDS	663	-1.1	4.51e-10	3.29e-11	0.17	-6.63
b4508	peaD	pseudo	11	-1.1	3.00e-01	2.00e-01	0.86	-1.28
b0310	ykgH	CDS	20	-1.11	3.97e-01	2.84e-01	1.04	-1.07
b0629	ybeF	CDS	42	-1.11	1.55e-02	5.88e-03	0.4	-2.75
b2345	yfdF	CDS	42	-1.11	1.99e-02	7.86e-03	0.42	-2.66
b2747	ispD	CDS	1079	-1.11	1.03e-08	9.52e-10	0.18	-6.12
b3228	sspB	CDS	4036	-1.11	1.94e-09	1.58e-10	0.17	-6.4
b3320	rplC	CDS	73961	-1.11	8.92e-03	3.12e-03	0.37	-2.96
b4043	lexA	CDS	3376	-1.11	8.84e-04	2.24e-04	0.3	-3.69
b4373	rimI	CDS	647	-1.11	4.48e-08	4.57e-09	0.19	-5.86
b0751	pnuC	CDS	2116	-1.12	2.28e-01	1.41e-01	0.76	-1.47
b2532	trmJ	CDS	2323	-1.12	2.55e-13	1.29e-14	0.15	-7.71
b3260	dusB	CDS	10206	-1.12	1.97e-04	4.18e-05	0.27	-4.1
b3310	rplN	CDS	52829	-1.12	1.35e-03	3.62e-04	0.32	-3.57
b4734	yldA	CDS	6	-1.12	5.47e-01	4.26e-01	1.41	-0.8
b0531	sfmC	CDS	1	-1.13	7.56e-01	6.65e-01	2.62	-0.43
b2723	hycC	CDS	403	-1.13	1.64e-01	9.50e-02	0.68	-1.67
b2762	cysH	CDS	2768	-1.13	3.28e-01	2.23e-01	0.92	-1.22
b3703	rpmH	CDS	8806	-1.13	7.30e-03	2.49e-03	0.37	-3.02
b3839	tatC	CDS	2679	-1.13	2.89e-06	4.13e-07	0.22	-5.06
b4046	zur	CDS	724	-1.13	2.25e-12	1.23e-13	0.15	-7.41
b4179	rnr	CDS	4170	-1.13	5.44e-02	2.58e-02	0.51	-2.23
b4641	yoeH	pseudo	65	-1.13	2.74e-02	1.14e-02	0.45	-2.53
b1471	yddK	CDS	1	-1.14	7.40e-01	6.44e-01	2.47	-0.46
b2174	lpxT	CDS	760	-1.14	3.34e-03	1.02e-03	0.35	-3.29
b2810	csdA	CDS	1168	-1.14	1.59e-05	2.54e-06	0.24	-4.7
b3729	glmS	CDS	14499	-1.14	2.36e-02	9.57e-03	0.44	-2.59
b3859	srkA	CDS	2688	-1.14	2.83e-04	6.31e-05	0.28	-4
b3871	bipA	CDS	28370	-1.14	3.87e-05	6.65e-06	0.25	-4.5
b3983	rplK	CDS	32302	-1.14	3.84e-03	1.19e-03	0.35	-3.24
b2349	intS	CDS	315	-1.15	7.06e-03	2.39e-03	0.38	-3.04
b4018	iclR	CDS	1826	-1.15	6.78e-05	1.26e-05	0.26	-4.37
b0274	insB-3	CDS	108	-1.16	8.76e-03	3.06e-03	0.39	-2.96
b0910	cmk	CDS	2648	-1.16	1.09e-07	1.19e-08	0.2	-5.7
b1203	ychF	CDS	4889	-1.16	1.49e-02	5.61e-03	0.42	-2.77
b3167	rbfA	CDS	1406	-1.16	2.71e-05	4.50e-06	0.25	-4.59
b3319	rplD	CDS	47414	-1.16	1.35e-02	4.99e-03	0.41	-2.81
b3335	gspO	CDS	26	-1.16	2.09e-02	8.31e-03	0.44	-2.64
b3782	rhoL	CDS	1584	-1.16	1.36e-10	9.25e-12	0.17	-6.82
b3818	yigG	CDS	7	-1.16	3.46e-01	2.37e-01	0.98	-1.18
b3944	yijF	CDS	14	-1.16	2.83e-01	1.86e-01	0.88	-1.32
b2352	yfdI	CDS	2261	-1.17	1.62e-04	3.33e-05	0.28	-4.15
b2690	yqaB	CDS	985	-1.17	8.60e-19	2.51e-20	0.13	-9.24
b2895	fldB	CDS	1199	-1.17	5.68e-08	5.89e-09	0.2	-5.82
b3318	rplW	CDS	32776	-1.17	1.44e-02	5.36e-03	0.42	-2.78
b4064	ghxP	CDS	4800	-1.17	1.50e-01	8.55e-02	0.68	-1.72
b4316	fimC	CDS	592	-1.17	1.66e-02	6.37e-03	0.43	-2.73
b0044	fixX	CDS	2	-1.18	6.72e-01	5.62e-01	2.03	-0.58
b0249	ykfF	CDS	3	-1.18	3.56e-01	2.47e-01	1.02	-1.16
b0994	torT	CDS	128	-1.18	1.26e-02	4.58e-03	0.42	-2.83
b1206	dauA	CDS	983	-1.18	9.69e-05	1.89e-05	0.28	-4.28
b3090	ygjV	CDS	81	-1.18	1.42e-03	3.85e-04	0.33	-3.55
b3962	sthA	CDS	4108	-1.18	5.72e-08	5.96e-09	0.2	-5.82
b0842	mdfA	CDS	937	-1.19	2.61e-02	1.08e-02	0.47	-2.55
b1282	yciH	CDS	839	-1.19	3.82e-03	1.18e-03	0.37	-3.24
b3058	folB	CDS	211	-1.19	1.44e-03	3.90e-04	0.33	-3.55
b3539	yhjV	CDS	425	-1.19	1.30e-04	2.60e-05	0.28	-4.21
b0375	iprA	CDS	5	-1.2	4.62e-01	3.44e-01	1.27	-0.95
b2469	narQ	CDS	447	-1.2	8.54e-07	1.08e-07	0.23	-5.31
b3163	nlpI	CDS	16667	-1.2	5.78e-10	4.29e-11	0.18	-6.59
b3817	yigF	CDS	40	-1.2	5.95e-02	2.85e-02	0.55	-2.19
b0108	ppdD	CDS	9	-1.21	3.40e-01	2.33e-01	1.01	-1.19
b0314	betT	CDS	1001	-1.21	1.62e-01	9.41e-02	0.73	-1.67
b0477	gsk	CDS	2080	-1.21	1.87e-04	3.92e-05	0.29	-4.11
b1926	fliT	CDS	36	-1.21	3.45e-02	1.49e-02	0.5	-2.43
b2722	hycD	CDS	168	-1.21	8.43e-02	4.27e-02	0.6	-2.03
b4650	yibS	pseudo	7	-1.21	4.09e-01	2.94e-01	1.15	-1.05
b0706	ybfD	CDS	18	-1.22	1.23e-01	6.71e-02	0.67	-1.83
b2214	ftp	CDS	401	-1.22	5.19e-08	5.32e-09	0.21	-5.84
b3169	nusA	CDS	13689	-1.22	3.53e-05	6.00e-06	0.27	-4.53
b3730	glmU	CDS	9603	-1.22	3.36e-02	1.44e-02	0.5	-2.45
b4049	dusA	CDS	1552	-1.22	1.35e-04	2.71e-05	0.29	-4.2
b0474	adk	CDS	10383	-1.23	4.83e-05	8.62e-06	0.28	-4.45
b1281	pyrF	CDS	2193	-1.23	1.33e-03	3.55e-04	0.34	-3.57
b2313	cvpA	CDS	5221	-1.23	5.96e-02	2.86e-02	0.56	-2.19
b2358	yfdO	CDS	1	-1.23	7.62e-01	6.71e-01	2.89	-0.42
b2369	evgA	CDS	2364	-1.23	3.96e-08	4.01e-09	0.21	-5.88
b2721	hycE	CDS	442	-1.23	1.39e-01	7.80e-02	0.7	-1.76
b3168	infB	CDS	24047	-1.23	3.69e-05	6.32e-06	0.27	-4.52
b3791	wecE	CDS	1249	-1.23	9.75e-19	2.87e-20	0.13	-9.22
b3984	rplA	CDS	73270	-1.23	2.83e-03	8.44e-04	0.37	-3.34
b4150	ampC	CDS	419	-1.23	3.08e-10	2.19e-11	0.18	-6.69
b0736	ybgC	CDS	993	-1.24	4.04e-07	4.86e-08	0.23	-5.46
b2185	rplY	CDS	17617	-1.24	4.44e-05	7.80e-06	0.28	-4.47
b0172	frr	CDS	10823	-1.25	5.54e-04	1.33e-04	0.33	-3.82
b1879	flhA	CDS	225	-1.25	1.72e-08	1.65e-09	0.21	-6.03
b2339	yfcV	CDS	6	-1.25	2.83e-01	1.86e-01	0.95	-1.32
b3492	yhiN	CDS	1063	-1.25	5.94e-05	1.08e-05	0.28	-4.4
b0381	ddlA	CDS	2218	-1.26	1.17e-08	1.10e-09	0.21	-6.09
b0559	ybcW	CDS	36	-1.26	1.58e-01	9.06e-02	0.74	-1.69
b0919	ycbJ	CDS	565	-1.26	5.69e-03	1.87e-03	0.41	-3.11
b1643	ydhI	CDS	85	-1.26	4.51e-03	1.43e-03	0.39	-3.19
b2312	purF	CDS	8461	-1.26	8.87e-02	4.54e-02	0.63	-2
b2533	suhB	CDS	4874	-1.26	2.16e-04	4.65e-05	0.31	-4.07
b2618	yfjF	CDS	653	-1.26	1.45e-04	2.93e-05	0.3	-4.18
b2765	queD	CDS	711	-1.26	2.99e-03	9.01e-04	0.38	-3.32
b3308	rplE	CDS	73030	-1.26	1.90e-03	5.40e-04	0.36	-3.46
b3309	rplX	CDS	48413	-1.26	2.45e-03	7.21e-04	0.37	-3.38
b3643	rph	CDS	1977	-1.26	8.21e-03	2.83e-03	0.42	-2.99
b3754	hsrA	CDS	461	-1.26	8.28e-04	2.08e-04	0.34	-3.71
b3317	rplB	CDS	67248	-1.27	7.27e-03	2.48e-03	0.42	-3.03
b3442	yhhZ	CDS	7	-1.27	3.20e-01	2.16e-01	1.02	-1.24
b3637	rpmB	CDS	27551	-1.27	4.23e-05	7.36e-06	0.28	-4.48
b3793	wzyE	CDS	621	-1.27	6.70e-09	5.95e-10	0.21	-6.19
b4481	rffT	CDS	884	-1.27	9.72e-07	1.25e-07	0.24	-5.29
b0193	yaeF	CDS	118	-1.28	1.54e-05	2.46e-06	0.27	-4.71
b0799	dinG	CDS	970	-1.28	5.18e-04	1.23e-04	0.33	-3.84
b2215	ompC	CDS	124306	-1.28	5.23e-05	9.43e-06	0.29	-4.43
b3065	rpsU	CDS	29957	-1.28	3.79e-03	1.17e-03	0.39	-3.25
b4147	efp	CDS	13326	-1.28	2.17e-02	8.65e-03	0.49	-2.63
b4176	yjeT	CDS	67	-1.28	4.29e-02	1.93e-02	0.55	-2.34
b0811	glnH	CDS	8048	-1.29	1.29e-03	3.45e-04	0.36	-3.58
b2470	acrD	CDS	521	-1.29	1.96e-15	7.56e-17	0.15	-8.34
b3434	yhgN	CDS	346	-1.29	1.04e-05	1.61e-06	0.27	-4.8
b1061	dinI	CDS	1355	-1.3	3.38e-02	1.46e-02	0.53	-2.44
b2113	mrp	CDS	3495	-1.3	2.45e-12	1.34e-13	0.18	-7.4
b3075	ebgR	CDS	486	-1.3	6.71e-05	1.24e-05	0.3	-4.37
b3231	rplM	CDS	42461	-1.3	4.35e-04	1.01e-04	0.33	-3.89
b4200	rpsF	CDS	35547	-1.3	4.51e-04	1.05e-04	0.34	-3.88
b0169	rpsB	CDS	56416	-1.31	1.28e-03	3.39e-04	0.37	-3.58
b0433	ampG	CDS	2357	-1.31	8.97e-08	9.70e-09	0.23	-5.74
b3083	higB	CDS	44	-1.31	1.38e-03	3.71e-04	0.37	-3.56
b3211	yhcC	CDS	136	-1.31	2.38e-02	9.67e-03	0.51	-2.59
b3294	rplQ	CDS	51104	-1.31	9.21e-03	3.24e-03	0.44	-2.94
b3313	rplP	CDS	31618	-1.31	7.63e-03	2.62e-03	0.44	-3.01
b3316	rpsS	CDS	18998	-1.31	7.52e-03	2.58e-03	0.43	-3.01
b4242	mgtA	CDS	1702	-1.31	1.62e-03	4.50e-04	0.37	-3.51
b2261	menC	CDS	2084	-1.32	9.05e-05	1.75e-05	0.31	-4.29
b2848	yqeJ	CDS	28	-1.32	5.24e-02	2.46e-02	0.59	-2.25
b3307	rpsN	CDS	42309	-1.32	1.91e-03	5.47e-04	0.38	-3.46
b3985	rplJ	CDS	72944	-1.32	3.27e-03	9.95e-04	0.4	-3.29
b4469	ygiQ	CDS	3286	-1.32	2.39e-13	1.19e-14	0.17	-7.72
b0140	yadV	CDS	5	-1.33	1.97e-01	1.19e-01	0.85	-1.56
b2066	udk	CDS	1345	-1.33	5.33e-03	1.74e-03	0.42	-3.13
b4456	glmZ	ncRNA	940	-1.33	1.35e-02	5.00e-03	0.48	-2.81
b2766	ygcN	CDS	440	-1.34	4.43e-03	1.40e-03	0.42	-3.19
b2847	yqeI	CDS	94	-1.34	4.61e-02	2.10e-02	0.58	-2.31
b3262	yhdJ	CDS	115	-1.34	4.03e-06	5.86e-07	0.27	-5
b3300	secY	CDS	118271	-1.34	1.29e-03	3.43e-04	0.37	-3.58
b3314	rpsC	CDS	60244	-1.34	4.99e-03	1.61e-03	0.43	-3.15
b3484	yhhI	CDS	28	-1.34	4.03e-03	1.26e-03	0.41	-3.22
b3705	yidC	CDS	17168	-1.34	1.46e-06	1.95e-07	0.26	-5.2
b3918	cdh	CDS	228	-1.34	3.57e-03	1.10e-03	0.41	-3.26
b4044	dinF	CDS	618	-1.34	9.42e-07	1.21e-07	0.25	-5.29
b1122	ymfA	CDS	111	-1.35	1.57e-03	4.31e-04	0.38	-3.52
b1780	yeaD	CDS	1828	-1.35	6.28e-02	3.04e-02	0.62	-2.17
b3312	rpmC	CDS	16668	-1.35	5.70e-03	1.87e-03	0.44	-3.11
b3368	cysG	CDS	1426	-1.35	2.70e-02	1.13e-02	0.53	-2.53
b3459	panZ	CDS	589	-1.35	2.26e-09	1.84e-10	0.21	-6.37
b4327	hypT	CDS	465	-1.35	9.05e-15	3.80e-16	0.17	-8.14
b4431	rprA	ncRNA	7	-1.35	2.02e-01	1.22e-01	0.88	-1.55
b0423	thiI	CDS	2833	-1.36	5.93e-09	5.20e-10	0.22	-6.21
b0615	citF	CDS	19	-1.36	4.11e-02	1.83e-02	0.58	-2.36
b1012	rutA	CDS	8	-1.36	4.38e-01	3.21e-01	1.37	-0.99
b1050	yceK	CDS	78	-1.36	2.42e-03	7.12e-04	0.4	-3.39
b2726	hypA	CDS	58	-1.36	1.15e-01	6.19e-02	0.73	-1.87
b3117	tdcB	CDS	66	-1.36	2.52e-01	1.60e-01	0.96	-1.41
b3230	rpsI	CDS	49765	-1.36	6.66e-04	1.62e-04	0.36	-3.77
b3305	rplF	CDS	50353	-1.36	2.77e-03	8.22e-04	0.41	-3.35
b3787	wecC	CDS	2541	-1.36	1.75e-14	7.78e-16	0.17	-8.06
b4117	adiA	CDS	155	-1.36	1.16e-02	4.18e-03	0.48	-2.86
b4132	cadB	CDS	178	-1.36	1.21e-01	6.57e-02	0.74	-1.84
b0107	hofB	CDS	108	-1.37	2.29e-03	6.68e-04	0.4	-3.4
b0616	citE	CDS	8	-1.37	2.24e-01	1.38e-01	0.92	-1.48
b2361	yfdR	CDS	1	-1.37	8.24e-01	7.51e-01	4.32	-0.32
b3315	rplV	CDS	34917	-1.37	4.44e-03	1.41e-03	0.43	-3.19
b4651	yibW	pseudo	9	-1.37	2.06e-01	1.25e-01	0.89	-1.53
b0427	yajR	CDS	684	-1.38	2.80e-06	3.99e-07	0.27	-5.07
b1722	ydiY	CDS	816	-1.38	1.04e-07	1.13e-08	0.24	-5.71
b1748	astC	CDS	283	-1.38	2.28e-01	1.41e-01	0.93	-1.47
b1886	tar	CDS	61	-1.38	1.72e-03	4.80e-04	0.39	-3.49
b2912	fau	CDS	909	-1.38	4.51e-03	1.44e-03	0.43	-3.19
b3306	rpsH	CDS	36738	-1.38	1.58e-03	4.36e-04	0.39	-3.52
b3740	rsmG	CDS	876	-1.38	1.67e-05	2.67e-06	0.29	-4.69
b4038	yjbI	pseudo	15	-1.38	1.81e-01	1.07e-01	0.85	-1.61
b0252	yafZ	CDS	12	-1.39	5.24e-02	2.46e-02	0.62	-2.25
b3166	truB	CDS	2876	-1.39	2.65e-06	3.77e-07	0.27	-5.08
b3170	rimP	CDS	4284	-1.39	5.70e-06	8.51e-07	0.28	-4.92
b3704	rnpA	CDS	8766	-1.39	5.47e-11	3.52e-12	0.2	-6.96
b4201	priB	CDS	18878	-1.4	1.04e-03	2.71e-04	0.38	-3.64
b4205	ytfA	pseudo	6	-1.4	3.61e-01	2.51e-01	1.22	-1.15
b1047	opgC	CDS	562	-1.41	3.13e-04	7.00e-05	0.36	-3.98
b1849	purT	CDS	3800	-1.41	1.21e-01	6.58e-02	0.77	-1.84
b2158	yeiH	CDS	451	-1.41	4.92e-05	8.80e-06	0.32	-4.44
b3525	pdeH	CDS	34	-1.41	3.89e-03	1.21e-03	0.44	-3.24
b3986	rplL	CDS	83979	-1.41	2.19e-03	6.37e-04	0.41	-3.42
b0238	gpt	CDS	3588	-1.42	8.24e-03	2.85e-03	0.48	-2.98
b1540	ydfH	CDS	1340	-1.42	8.21e-33	9.39e-35	0.12	-12.3
b1747	astA	CDS	224	-1.42	1.76e-01	1.04e-01	0.87	-1.63
b2250	yfaZ	CDS	342	-1.42	6.52e-03	2.19e-03	0.46	-3.06
b2500	purN	CDS	4193	-1.42	2.34e-02	9.45e-03	0.55	-2.6
b3493	pitA	CDS	5343	-1.42	3.35e-08	3.37e-09	0.24	-5.91
b1840	yebZ	CDS	1221	-1.43	2.77e-04	6.14e-05	0.36	-4.01
b2311	ubiX	CDS	798	-1.43	1.39e-09	1.10e-10	0.22	-6.45
b2649	ypjB	CDS	10	-1.43	2.90e-01	1.92e-01	1.09	-1.31
b3177	folP	CDS	993	-1.43	6.76e-05	1.25e-05	0.33	-4.37
b4444	omrA	ncRNA	32	-1.43	3.73e-01	2.61e-01	1.28	-1.12
b1841	yobA	CDS	919	-1.44	1.18e-07	1.31e-08	0.25	-5.68
b3303	rpsE	CDS	46655	-1.44	2.10e-03	6.08e-04	0.42	-3.43
b4202	rpsR	CDS	17380	-1.44	7.24e-04	1.78e-04	0.38	-3.75
b4348	hsdS	CDS	1162	-1.44	2.10e-11	1.27e-12	0.2	-7.1
b0170	tsf	CDS	36513	-1.45	1.42e-03	3.82e-04	0.41	-3.55
b1298	puuD	CDS	194	-1.45	2.26e-02	9.10e-03	0.56	-2.61
b2685	emrA	CDS	1003	-1.45	4.30e-09	3.67e-10	0.23	-6.27
b3301	rplO	CDS	52121	-1.45	1.89e-03	5.36e-04	0.42	-3.46
b3302	rpmD	CDS	15908	-1.45	2.37e-03	6.93e-04	0.43	-3.39
b3636	rpmG	CDS	20169	-1.45	2.05e-04	4.39e-05	0.35	-4.09
b3755	yieP	CDS	1229	-1.45	7.17e-05	1.35e-05	0.33	-4.35
b3261	fis	CDS	6192	-1.46	5.19e-04	1.23e-04	0.38	-3.84
b3311	rpsQ	CDS	31920	-1.46	2.82e-03	8.38e-04	0.44	-3.34
b4483	tatD	CDS	725	-1.46	2.32e-06	3.25e-07	0.29	-5.11
b4686	yshB	CDS	473	-1.46	1.59e-05	2.54e-06	0.31	-4.7
b1729	tcyP	CDS	12917	-1.48	1.29e-01	7.14e-02	0.82	-1.8
b2630	rnlA	CDS	2311	-1.48	2.53e-20	6.23e-22	0.15	-9.63
b3215	yhcA	CDS	10	-1.48	4.68e-02	2.15e-02	0.64	-2.3
